"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"21","Christopher and Kayla 😍 #MadeinStatenIsland",FALSE,0,NA,2019-01-18 03:43:41,FALSE,NA,"1086106827186552832",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","teeshaleanne",0,FALSE,FALSE,NA,NA
"22","Karina acts EXTRA just like her mom  #MadeinStatenIsland https://t.co/U8y0ywjNtx",FALSE,3,NA,2019-01-18 03:42:57,FALSE,NA,"1086106646198345728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thelifeofbinks",0,FALSE,FALSE,NA,NA
"23","Is anyone else shipping Kayla and CP? @statenislandmtv  #madeinstatenisland",FALSE,0,NA,2019-01-18 03:42:55,FALSE,NA,"1086106637319004160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","akelly_93",0,FALSE,FALSE,NA,NA
"24","Paulie wanna be Ronnie Magro so bad. #MadeinStatenIsland #Jerseyshore",FALSE,7,NA,2019-01-18 03:42:44,FALSE,NA,"1086106588690214912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jdobleooh",1,FALSE,FALSE,NA,NA
"25","Flipping channels I just came across that #MadeInStatenIsland show.
I changed my mind about where @realDonaldTrump… https://t.co/CwZJxJ2net",FALSE,6,NA,2019-01-18 03:37:46,TRUE,NA,"1086105341450952704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bitterchick",2,FALSE,FALSE,NA,NA
"26","This show makes my skin crawl #MadeinStatenIsland https://t.co/mwIjiqtYxs",FALSE,1,NA,2019-01-18 03:28:57,FALSE,NA,"1086103120365699072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thelifeofbinks",0,FALSE,FALSE,NA,NA
"27","Even how cringy #madeinstatenisland is lets break it down:
A father selling heroine. His son who maybe murdered som… https://t.co/pWqNnYE8bo",FALSE,3,NA,2019-01-18 03:25:52,TRUE,NA,"1086102343693856768",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nivey1120",2,FALSE,FALSE,NA,NA
"28","#madeinstatenisland is junk, who comes up with half these shows?! #mtv",FALSE,1,NA,2019-01-18 03:25:50,FALSE,NA,"1086102336643219461",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","azqueenmama",0,FALSE,FALSE,NA,NA
"29","watching #MadeInStatenIsland ...teen sopranos....I guess...😂😂😂 #MTV",FALSE,1,NA,2019-01-18 03:18:55,FALSE,NA,"1086100594715185153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LunaMajix",0,FALSE,FALSE,NA,NA
"30","I just can’t get into this #madeinstatenisland show at all 🤷🏼‍♀️ anyone else feel the same way?!",FALSE,2,NA,2019-01-18 03:16:50,FALSE,NA,"1086100071958097920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wasted_blondie",0,FALSE,FALSE,NA,NA
"31","I'm experiencing strong secondhand embarrassment all the way in the Bronx right now. #MadeinStatenIsland",FALSE,2,NA,2019-01-18 03:16:01,FALSE,NA,"1086099867456421889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jdobleooh",0,FALSE,FALSE,NA,NA
"32","I think I found my new show #MadeinStatenIsland",FALSE,0,NA,2019-01-18 03:15:49,FALSE,NA,"1086099816743161857",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","princessaaa_18",0,FALSE,FALSE,NA,NA
"33","Just turned on this garbage #madeinstatenisland and some guy is talking about the street life while dining with his… https://t.co/oBt7zBvIfS",FALSE,3,NA,2019-01-18 03:13:51,TRUE,NA,"1086099321618083841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dme838",0,FALSE,FALSE,NA,NA
"34","I’m sorry but this show is hilarious.. whenever I went to staten shit looked just like Albany 😭😭😭 #MadeinStatenIsland",FALSE,1,NA,2019-01-18 03:13:36,FALSE,NA,"1086099256694452224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YumChipotle",0,FALSE,FALSE,NA,NA
"35","I literally had NO interest in watching #MadeinStatenIsland but here I am watching it 😂🤦🏽‍♀️",FALSE,1,NA,2019-01-18 03:11:29,FALSE,NA,"1086098724751847424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TajA12eew",0,FALSE,FALSE,NA,NA
"36","Karinas “accent” is a jokeeeeeeeeee  #MadeinStatenIsland",FALSE,1,NA,2019-01-18 03:10:25,FALSE,NA,"1086098455234297856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YumChipotle",0,FALSE,FALSE,NA,NA
"37","This show is about kids “from the streets” that live in the suburbs, drive bmws &amp; have “family day” 🙄 really @MTV 😑 #MadeInStatenIsland",FALSE,3,NA,2019-01-18 03:09:32,FALSE,NA,"1086098235226288128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nyaprincesa",0,FALSE,FALSE,NA,NA
"38","Yo this show #MadeinStatenIsland",FALSE,0,NA,2019-01-18 03:06:51,FALSE,NA,"1086097558945042432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jdobleooh",0,FALSE,FALSE,NA,NA
"39","I like the show I want them to do good seriously. #MadeinStatenIsland they’re kids",FALSE,0,NA,2019-01-18 03:01:43,FALSE,NA,"1086096267275571200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thepheshow",0,FALSE,FALSE,NA,NA
"40","Is Dennie black ? Serious question  #MadeinStatenIsland",FALSE,1,NA,2019-01-18 02:25:59,FALSE,NA,"1086087275216138241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thepheshow",0,FALSE,FALSE,NA,NA
"41","I definitely overrated how good #MadeInStatenIsland was gonna be. https://t.co/MwnBeW00Cy",FALSE,1,NA,2019-01-18 01:51:55,FALSE,NA,"1086078700175515648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JibbsBee",0,FALSE,FALSE,NA,NA
"42","I would take #madeinstatenisland a lot more seriously if they didn’t act like they were gods gift 😂",FALSE,1,NA,2019-01-18 00:46:21,FALSE,NA,"1086062201444675584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jersey_mess",0,FALSE,FALSE,NA,NA
"43","@angelinamtvjs what’s your take on #MadeinStatenIsland ? I feel like it’s fake - do you all know each other being the Island is so small ??",FALSE,0,"angelinamtvjs",2019-01-18 00:09:19,FALSE,NA,"1086052880149368833","164493276","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mlynnrz",0,FALSE,FALSE,NA,NA
"44","#MadeinStatenIsland these kids are spoiled brats, they not in these streets 😂😂😂😂 phhhleeezzzeee",FALSE,1,NA,2019-01-18 00:02:57,FALSE,NA,"1086051281175756802",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JNL265",1,FALSE,FALSE,NA,NA
"45","😂😂😂 #madeinstatenisland  #10yearchallenge  718cp statenislandmtv https://t.co/0xi1wZFjXj",FALSE,13,NA,2019-01-17 23:51:24,FALSE,NA,"1086048373168316416",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KarenGravanoVH1",0,FALSE,FALSE,NA,NA
"46","😂😂😂 718cp #madeinstatenisland #10yearchallenge  statenislandmtv https://t.co/lh2fdmFmY5",FALSE,6,NA,2019-01-17 23:51:09,FALSE,NA,"1086048310396252160",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KarenGravanoVH1",0,FALSE,FALSE,NA,NA
"47","the second I saw the trailer, I wanted to punch Paulie in the face, now as im watching the first episode, I still f… https://t.co/FYt1ZGj46k",FALSE,0,NA,2019-01-17 23:08:11,TRUE,NA,"1086037497312731136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","swyzzzz",0,FALSE,FALSE,NA,NA
"48","Aliens are real! #aliens #Roswell #onhere #SpaceForce #qanon #GreatAwakening #ISupportClarissa #travellers… https://t.co/QHCoEc1x3d",FALSE,1,NA,2019-01-17 22:17:19,TRUE,NA,"1086024694619349002",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Therealjn2",0,FALSE,FALSE,NA,NA
"49","We have details on the 2017 stabbing incident that resulted in #MadeInStatenIsland star Christian ""CP"" Patterson in… https://t.co/0EUJ736sfR",FALSE,1,NA,2019-01-17 21:14:29,TRUE,NA,"1086008881506148352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","starcasm",0,FALSE,FALSE,NA,NA
"50","not apologizing for the fact that i love #madeinstatenisland. anything even remotely close to being mob-related is… https://t.co/t3meo5FXso",FALSE,1,NA,2019-01-17 21:10:23,TRUE,NA,"1086007851833847810",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","malloryjn",0,FALSE,FALSE,NA,NA
"51","@xthisxbitchx Lololololololol #whatAHotMess of nobodies #whocares  I think this is a terrible show 😳😳😬 
anyone seen… https://t.co/WPPGaVkXON",FALSE,0,"xthisxbitchx",2019-01-17 20:03:07,TRUE,"1085428576801873921","1085990924990189568","1085396646773559298","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CatFraker",0,FALSE,FALSE,NA,NA
"52","It's either the street life or the straight life....🤔🤔😂😂 ok kid #madeinstatenisland https://t.co/Qh2IyncxUB",FALSE,2,NA,2019-01-17 19:52:27,FALSE,NA,"1085988239511441409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sushiqueen__",1,FALSE,FALSE,NA,NA
"53","Everybody does COKE in Staten Island #MadeinStatenIsland",FALSE,4,NA,2019-01-17 19:22:02,FALSE,NA,"1085980586068582400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SonOfZEUS__",1,FALSE,FALSE,NA,NA
"54","I stan Dennie #MadeInStatenIsland",FALSE,0,NA,2019-01-17 18:47:41,FALSE,NA,"1085971941234827269",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","austiniannone",0,FALSE,FALSE,NA,NA
"55","I’m living for #MadeInStatenIsland idc",FALSE,0,NA,2019-01-17 18:26:55,FALSE,NA,"1085966715618553857",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","austiniannone",0,FALSE,FALSE,NA,NA
"56","Anybody else find it funny that CP has a tattoo that says death before dishonor and he hangs with a rat’s granddaughter?#MadeInStatenIsland",FALSE,0,NA,2019-01-17 18:02:44,FALSE,NA,"1085960628924239872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prtynpnk775",0,FALSE,FALSE,NA,NA
"57","Drinking game :   Drink every time Karina touches her hair. #MadeInStatenIsland https://t.co/SbjjPpXxNx",FALSE,3,NA,2019-01-17 16:40:27,FALSE,NA,"1085939918558371840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EvieeChar",0,FALSE,FALSE,NA,NA
"58","No woman should EVER stay for a man #MadeInStatenIsland  Paulie is RIDICULOUS ! Making his gf stay and limiting her… https://t.co/0Iwd8UX6bi",FALSE,0,NA,2019-01-17 16:19:14,TRUE,NA,"1085934581772103680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EvieeChar",0,FALSE,FALSE,NA,NA
"59","Everyone needs a friendship like 718cp &amp; kayla.gonzalezz  😝😂😂#madeinstatenisland statenislandmtv https://t.co/dyvysxZuvx",FALSE,30,NA,2019-01-17 15:15:19,FALSE,NA,"1085918497794940928",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KarenGravanoVH1",1,FALSE,FALSE,NA,NA
"60","This #MadeInStatenIsland show is sooo cringly and fake.",FALSE,0,NA,2019-01-17 12:58:22,FALSE,NA,"1085884033127583744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SI_sports",0,FALSE,FALSE,NA,NA
"61","Wow i hope @MTV mtv is seing all these tweets. Not. One. Good. Comment. Not a one...  #MadeInStatenIsland",FALSE,1,NA,2019-01-17 09:50:58,FALSE,NA,"1085836870939037697",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nivey1120",0,FALSE,FALSE,NA,NA
"62","#MadeInStatenIsland 

I'm into it.",FALSE,0,NA,2019-01-17 07:35:30,FALSE,NA,"1085802781464821760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nativeangelaz",0,FALSE,FALSE,NA,NA
"63","So they're about the ""street life"" this is cute .. #madeinstatenisland",FALSE,0,NA,2019-01-17 07:04:20,FALSE,NA,"1085794938028122113",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shar_Si_So_Mean",0,FALSE,FALSE,NA,NA
"64","Kayla’s makeup 😐 #MadeInStatenIsland",FALSE,1,NA,2019-01-17 06:18:02,FALSE,NA,"1085783284364263424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Li_Marz",0,FALSE,FALSE,NA,NA
"65","I don’t get it...wasn’t Karina raised in Arizona?  #MadeInStatenIsland",FALSE,3,NA,2019-01-17 06:13:40,FALSE,NA,"1085782186266185729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Li_Marz",1,FALSE,FALSE,NA,NA
"66","Watching #MadeinStatenIsland these kids are awhole lot better then the Jersey shore tool-bags for sure!! 
@MTV I'm watching all season",FALSE,0,NA,2019-01-17 06:12:35,FALSE,NA,"1085781910851186688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HypeWeed23",0,FALSE,FALSE,NA,NA
"67","Watching #MadeInStatenIsland I’m guessing there won’t be any poc on this show...well, Karina is bi-racial",FALSE,0,NA,2019-01-17 05:55:05,FALSE,NA,"1085777507641507840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Li_Marz",0,FALSE,FALSE,NA,NA
"68","I'm watching #MadeInStatenIsland and I can already tell this show will be my new obsession #LoveIt",FALSE,0,NA,2019-01-17 05:44:02,FALSE,NA,"1085774727711322112",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","_Uhleeshuhh_",0,FALSE,FALSE,NA,NA
"69","Do Italian Americans keep anger management programs in business? FTR I am an Italian American so I’m allowed to mak… https://t.co/g8C39WYeum",FALSE,1,NA,2019-01-17 05:16:26,TRUE,NA,"1085767780681564160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JessCantarelli",0,FALSE,FALSE,NA,NA
"70","#MadeInStatenIsland This show and these kids. https://t.co/uG8qN9PdTB",FALSE,0,NA,2019-01-17 05:05:47,FALSE,NA,"1085765103818063872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sampson_Boy_70",0,FALSE,FALSE,NA,NA
"71","Someone just screamed “SERIOUSLY YOU DIDN’T GET THE RIGOTT” and I’m triggered. #MadeInStatenIsland",FALSE,1,NA,2019-01-17 04:58:30,FALSE,NA,"1085763266972925953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JessCantarelli",0,FALSE,FALSE,NA,NA
"72","Shouldn’t it be “Made on Staten Island”? I may have been made in the suburbs of Chicago but I know the East Coaster… https://t.co/NJmaYPLX0Y",FALSE,0,NA,2019-01-17 04:57:41,TRUE,NA,"1085763063687598080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JessCantarelli",0,FALSE,FALSE,NA,NA
"73","“Made in Staten Island” is calling and I must watch. 📺 @MTV #MadeInStatenIsland 🇮🇹",FALSE,0,NA,2019-01-17 04:50:20,FALSE,NA,"1085761215215951872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JessCantarelli",0,FALSE,FALSE,NA,NA
"74","Shows I watched today:
#YR
#DAYS
#TheGifted
#DeadlyClass
#ImSorryTv
#YoureTheWorst
#DictatorsPlaybookPBS… https://t.co/6FYwRlKIfC",FALSE,2,"Deanna_MG",2019-01-17 04:46:54,TRUE,"1084674325649809408","1085760348706258944","491100230","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Deanna_MG",0,FALSE,FALSE,NA,NA
"75","Are they all acting?? 😂😂#MadeInStatenIsland",FALSE,0,NA,2019-01-17 04:46:40,FALSE,NA,"1085760291315597313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cnannina33",0,FALSE,FALSE,NA,NA
"76","#MadeInStatenIsland clowns",FALSE,0,NA,2019-01-17 04:32:34,FALSE,NA,"1085756742179479554",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thomashines93",0,FALSE,FALSE,NA,NA
"77","#MadeInStatenIsland you're all rich fucking clowns....step up or stay behing your mafia family you fuxking pussys",FALSE,0,NA,2019-01-17 04:32:05,FALSE,NA,"1085756621920391168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thomashines93",0,FALSE,FALSE,NA,NA
"78","#MadeInStatenIsland pussys....come see me ave u and flatbush",FALSE,0,NA,2019-01-17 04:29:12,FALSE,NA,"1085755896368693248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thomashines93",0,FALSE,FALSE,NA,NA
"79","#MadeInStatenIsland spoiled white kids that won't walk down Avenue U by themselves",FALSE,0,NA,2019-01-17 04:28:15,FALSE,NA,"1085755656425037825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thomashines93",0,FALSE,FALSE,NA,NA
"80","@MTV ... #madeinstatenisland = pure trash. Glorifying all the negative stereotypes and ignorance of those communiti… https://t.co/7Y3BOYIZEa",FALSE,0,"MTV",2019-01-17 04:22:05,TRUE,NA,"1085754106570956800","2367911","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robfluhr61mm",0,FALSE,FALSE,NA,NA
"81","#MadeInStatenIsland is literally an SNL parody of jersey shore and I’m loving it",FALSE,1,NA,2019-01-17 04:22:05,FALSE,NA,"1085754103949479938",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","scottAsh23",0,FALSE,FALSE,NA,NA
"82","Karen must wanna slap the shit outta her daughters boyfriend #MadeInStatenIsland",FALSE,0,NA,2019-01-17 04:17:33,FALSE,NA,"1085752961941336064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gohomejasmin",0,FALSE,FALSE,NA,NA
"83","Ten minutes in and #MadeInStatenIsland is both terrible and glorious. Guy yelling ""Where's the rih-gut? Nobody boug… https://t.co/Be3LuBYMgp",FALSE,2,NA,2019-01-17 04:12:42,TRUE,NA,"1085751743802044416",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cynicgrrl",0,FALSE,FALSE,NA,NA
"84","When ur watching @718cp live on Instagram and then #MadeinStatenIsland comes on tv 😍😂🇮🇹 #2screens @statenislandmtv",FALSE,0,NA,2019-01-17 04:07:36,FALSE,NA,"1085750460059811842",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nicolepinga_",0,FALSE,FALSE,NA,NA
"85","#MadeInStatenIsland one thing I love about the Italian culture is how important Sunday dinners are.",FALSE,1,NA,2019-01-17 04:06:49,FALSE,NA,"1085750262172712960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gohomejasmin",0,FALSE,FALSE,NA,NA
"86","#MadeInStatenIsland is a bunch of high schoolers being scared straight. Oh and they have some random connection to… https://t.co/SvKgMCoAAh",FALSE,0,NA,2019-01-17 03:38:28,TRUE,NA,"1085743129087471616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yo86792948",0,FALSE,FALSE,NA,NA
"87","I have been trying to watch #MadeInStatenIsland for 2 hours now. It's a 1 hour show. I just can't seem to pay atten… https://t.co/Feek3uvHqr",FALSE,1,NA,2019-01-17 02:38:21,TRUE,NA,"1085728000757383168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","melissa_TVjunky",0,FALSE,FALSE,NA,NA
"88","#MadeInStatenIsland bunch of bitches. 
MTV used to be about music now it's about 
wannabes who turn out to be nobodies",FALSE,0,NA,2019-01-17 02:16:47,FALSE,NA,"1085722570832441350",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BigHolzy",0,FALSE,FALSE,NA,NA
"89","This always got me weak 😂😂😂😭 #MadeinStatenIsland https://t.co/ZNCUKQ04Ef",FALSE,9,NA,2019-01-17 02:02:23,FALSE,NA,"1085718947079639040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","718cp",1,FALSE,FALSE,NA,NA
"90","#MadeInStatenIsland i drive thru your hood every day...i do buisness with your elders........your all spoiled kids thats it",FALSE,0,NA,2019-01-17 02:01:21,FALSE,NA,"1085718687796088832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thomashines93",0,FALSE,FALSE,NA,NA
"91","Brooklyn queens bronx manhattan....none of us brag ....#MadeInStatenIsland you try and brag way to much that why ya… https://t.co/vmsKRFYCfH",FALSE,0,NA,2019-01-17 02:00:19,TRUE,NA,"1085718429401862145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thomashines93",0,FALSE,FALSE,NA,NA
"92","""Made In Staten Island"" Sucks https://t.co/evurAZ30Mw #MadeInStatenIsland #MTV #Vlog #Review #Reaction #opinion… https://t.co/RfEoUr4iL3",FALSE,0,NA,2019-01-17 01:32:25,TRUE,NA,"1085711407335817216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PulpChristian1",0,FALSE,FALSE,NA,NA
"93","I feel like these kids are laying the accents on hella thick... #MadeInStatenIsland",FALSE,0,NA,2019-01-17 01:23:30,FALSE,NA,"1085709163659808773",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heresthekid",0,FALSE,FALSE,NA,NA
